"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","docksolv_min","dock_min"
0,-27.9644,-27.1398,-13.092,-13.3171,-27.9644,-13.092
0,-17.2126,-17.2777,-9.11182,-10.1489,-17.2126,-9.11182
0,-22.3101,-20.3964,-14.1324,-9.4997,-22.3101,-14.1324
0,-19.9031,-22.6446,-4.85711,-4.91861,-19.9031,-4.85711
0,-21.0455,-17.6184,-11.5751,-8.39094,-21.0455,-11.5751
0,-17.4268,-19.0002,-5.9452,-5.73095,-17.4268,-5.9452
0,-21.122,-20.1432,-17.513,-17.5569,-21.122,-17.513
0,-25.6203,-24.9461,-17.8009,-15.5777,-25.6203,-17.8009
0,-23.626,-25.8186,-12.4386,-17.1524,-23.626,-12.4386
0,-28.1117,-27.0744,-10.8272,-9.10597,-28.1117,-10.8272
0,-23.2457,-22.4187,-10.9355,-7.13971,-23.2457,-10.9355
0,18.0291,15.2406,-9.05687,-8.0777,18.0291,-9.05687
0,-23.9033,-20.5028,-20.3018,-18.4357,-23.9033,-20.3018
0,-21.6718,-23.0301,-9.27907,-10.832,-21.6718,-9.27907
0,-20.7923,-17.3855,-5.57773,-5.47704,-20.7923,-5.57773
0,-25.7352,-21.472,-13.452,-7.55583,-25.7352,-13.452
0,-22.4945,-24.9631,-13.1821,-10.8965,-22.4945,-13.1821
0,-20.619,-18.619,-14.4396,-10.9832,-20.619,-14.4396
0,-22.6116,-21.8101,-12.7488,-9.56874,-22.6116,-12.7488
0,-14.1418,-13.2785,-15.6699,-15.4133,-14.1418,-15.6699
0,-20.3021,-16.8481,-11.3938,-8.23857,-20.3021,-11.3938
0,-22.6239,-18.8423,-12.3664,-7.43806,-22.6239,-12.3664
0,-21.542,-19.4971,-8.86876,-5.97142,-21.542,-8.86876
0,-31.3393,-30.5162,-12.3436,-13.2996,-31.3393,-12.3436
0,-19.4598,-22.3883,-9.10437,-7.75064,-19.4598,-9.10437
0,-10.783,-12.8844,-13.3497,-15.397,-10.783,-13.3497
0,-18.0812,-17.1222,-10.9533,-7.55427,-18.0812,-10.9533
0,-24.3429,-25.2329,-8.5636,-7.61994,-24.3429,-8.5636
0,-18.4601,-14.1703,-12.4612,-10.072,-18.4601,-12.4612
0,-22.1596,-24.24,0.282557,0.432658,-22.1596,0.282557
0,-20.221,-20.1098,-11.7848,-10.5248,-20.221,-11.7848
0,-18.4606,-23.3613,-20.1722,-20.667,-18.4606,-20.1722
0,-25.293,-21.8397,-13.4545,-8.43641,-25.293,-13.4545
0,-22.0642,-23.0651,-5.86295,-1.62158,-22.0642,-5.86295
0,-25.4946,-21.1107,-10.782,-4.92827,-25.4946,-10.782
0,-21.832,-23.2541,-11.3436,-8.408,-21.832,-11.3436
0,-20.9207,-20.7212,-9.69277,-8.75651,-20.9207,-9.69277
0,-10.9697,-9.82462,-8.47589,-7.88847,-10.9697,-8.47589
0,-21.5735,-24.2732,-15.9253,-16.256,-21.5735,-15.9253
0,-17.4515,-16.7256,-8.80507,-7.73813,-17.4515,-8.80507
0,-13.3781,-12.8085,-4.71678,-8.79318,-13.3781,-4.71678
0,-22.6766,-20.1723,-6.74175,-5.46565,-22.6766,-6.74175
0,-15.763,-16.3102,-3.79532,-4.13777,-15.763,-3.79532
0,-33.9179,-31.1293,-16.1936,-14.5132,-33.9179,-16.1936
0,-21.6097,-22.0745,-7.21898,-6.48994,-21.6097,-7.21898
0,-20.4482,-21.7497,-3.47317,-3.43973,-20.4482,-3.47317
0,-19.3989,-19.9573,-17.2139,-17.3368,-19.3989,-17.2139
0,-21.5848,-22.8368,-12.9038,-13.6866,-21.5848,-12.9038
0,-14.5706,-18.2895,-7.17888,-5.80674,-14.5706,-7.17888
0,-20.6791,-21.63,-10.5499,-11.7887,-20.6791,-10.5499
0,-20.4334,-21.4949,-10.2739,-10.838,-20.4334,-10.2739
0,-19.528,-18.6179,-8.64037,-7.07824,-19.528,-8.64037
0,-18.5981,-20.7298,-13.9633,-13.0787,-18.5981,-13.9633
0,-26.7008,-27.256,-16.0111,-16.4615,-26.7008,-16.0111
0,-17.3263,-17.3032,-6.60804,-5.39584,-17.3263,-6.60804
0,-18.7846,-18.4512,-8.679,-8.85861,-18.7846,-8.679
0,-28.0363,-27.0457,-11.1487,-8.54866,-28.0363,-11.1487
0,-24.1851,-21.8755,-19.072,-15.3951,-24.1851,-19.072
0,-20.7157,-14.9868,-23.4087,-19.4178,-20.7157,-23.4087
0,-15.1702,-14.0133,-13.3885,-10.999,-15.1702,-13.3885
0,-25.9888,-27.091,-13.2813,-14.1021,-25.9888,-13.2813
0,-23.8878,-19.514,-10.1929,-4.0895,-23.8878,-10.1929
0,-32.4901,-26.9196,-13.6461,-7.20375,-32.4901,-13.6461
0,-14.9703,-14.4574,-10.8928,-8.24943,-14.9703,-10.8928
0,-30.668,-25.6354,-23.5734,-17.1738,-30.668,-23.5734
0,-19.5496,-19.8448,-4.71772,-4.93674,-19.5496,-4.71772
0,-14.6241,-14.5722,-12.1379,-15.5591,-14.6241,-12.1379
0,-18.4858,-16.6502,-15.5517,-12.7599,-18.4858,-15.5517
0,-21.9489,-24.5375,-13.4738,-9.84878,-21.9489,-13.4738
0,-21.9007,-24.2921,-15.3489,-12.9042,-21.9007,-15.3489
0,-12.9849,-13.1046,5.77197,0.43044,-12.9849,5.77197
0,-32.7144,-34.1216,-20.4936,-16.9214,-32.7144,-20.4936
0,-19.6801,-22.335,-5.93826,-7.63625,-19.6801,-5.93826
0,-20.707,-19.4611,-3.26792,-3.93641,-20.707,-3.26792
0,-23.543,-23.0973,-10.7858,-10.1249,-23.543,-10.7858
0,-21.5298,-19.3314,-14.9999,-12.5209,-21.5298,-14.9999
0,-17.9809,-17.9422,-9.76796,-9.9224,-17.9809,-9.76796
0,-20.9495,-20.9808,-13.8731,-11.9063,-20.9495,-13.8731
0,-28.8188,-29.3814,-9.3012,-9.98903,-28.8188,-9.3012
0,-19.0095,-18.3195,-9.32505,-8.51722,-19.0095,-9.32505
0,-28.9878,-20.1505,-20.3399,-4.66506,-28.9878,-20.3399
0,-27.5776,-28.2176,-13.0365,-12.751,-27.5776,-13.0365
0,-28.1608,-27.8744,-11.7868,-10.8864,-28.1608,-11.7868
0,-20.2382,-19.8733,-8.6709,-9.54404,-20.2382,-8.6709
0,-28.0123,-27.3376,-15.8594,-16.2744,-28.0123,-15.8594
0,-26.1321,-17.8217,-12.788,-5.05351,-26.1321,-12.788
0,-22.5307,-18.3338,-8.86591,-5.19697,-22.5307,-8.86591
0,-23.737,-24.3516,-14.5472,-11.4398,-23.737,-14.5472
0,-2.90842,-5.29525,-10.4591,-9.36944,-2.90842,-10.4591
0,-23.6354,-25.772,-11.5115,-15.0581,-23.6354,-11.5115
0,-18.395,-18.619,-11.2584,-10.852,-18.395,-11.2584
0,-27.8411,-25.1682,-15.4884,-14.8106,-27.8411,-15.4884
0,-15.8684,-13.6199,-8.72995,-6.70574,-15.8684,-8.72995
0,-19.7552,-18.5184,-7.62785,-4.66247,-19.7552,-7.62785
0,-27.8432,-29.111,-15.0697,-15.3522,-27.8432,-15.0697
0,-11.3584,-6.86419,-9.38621,-6.98819,-11.3584,-9.38621
0,-24.1865,-27.2489,-11.5852,-12.9086,-24.1865,-11.5852
0,-21.7919,-20.3617,-12.8891,-12.3485,-21.7919,-12.8891
0,-13.758,-13.758,-13.8521,-13.8521,-13.758,-13.8521
0,-32.0369,-31.1697,-18.1566,-17.2569,-32.0369,-18.1566
0,-25.3434,-25.3669,-11.7583,-11.4601,-25.3434,-11.7583
0,-17.5879,-19.7626,-6.74511,-6.37683,-17.5879,-6.74511
0,-24.7782,-21.0205,-16.0081,-15.3237,-24.7782,-16.0081
0,-22.0791,-22.4997,-9.56643,-14.2081,-22.0791,-9.56643
0,-26.5553,-23.444,-10.5396,-7.94571,-26.5553,-10.5396
0,-21.3678,-20.4565,-16.544,-16.13,-21.3678,-16.544
0,-16.3996,-16.0824,-12.0012,-6.72104,-16.3996,-12.0012
0,-20.4397,-20.5042,-14.5204,-14.5089,-20.4397,-14.5204
0,-19.3334,-22.8817,-8.40086,-10.4436,-19.3334,-8.40086
0,-22.6416,-19.3566,-16.1138,-13.0265,-22.6416,-16.1138
0,-19.5026,-19.5075,-10.6284,-11.1982,-19.5026,-10.6284
0,-19.1757,-19.6654,-9.58698,-9.12171,-19.1757,-9.58698
0,-14.6028,-14.4584,-10.1571,-10.4345,-14.6028,-10.1571
0,-18.1251,-17.859,-13.3772,-14.1738,-18.1251,-13.3772
0,-16.1165,-20.723,-9.03958,-10.027,-16.1165,-9.03958
0,-29.7935,-26.149,-16.3215,-12.0373,-29.7935,-16.3215
0,-26.8501,-29.1844,-9.6865,-13.8646,-26.8501,-9.6865
0,-23.6878,-25.3269,-21.1469,-20.8318,-23.6878,-21.1469
0,-21.1812,-20.4103,-11.0866,-10.701,-21.1812,-11.0866
0,-18.0419,-17.8848,-12.1498,-12.1355,-18.0419,-12.1498
0,-26.216,-24.5449,-7.22591,-8.91514,-26.216,-7.22591
0,-22.4488,-14.0501,-23.108,-15.7992,-22.4488,-23.108
0,-25.0892,-28.062,-14.3094,-17.0115,-25.0892,-14.3094
0,-16.2973,-15.4049,-11.9183,-11.071,-16.2973,-11.9183
0,-24.1357,-22.7391,-12.6019,-11.5241,-24.1357,-12.6019
0,-23.8397,-27.7131,-10.0183,-13.6644,-23.8397,-10.0183
0,-16.7175,-16.269,-8.28221,-7.38618,-16.7175,-8.28221
0,-17.1211,-16.0836,-8.26798,-7.23117,-17.1211,-8.26798
0,-24.1482,-23.3738,-11.8477,-9.84479,-24.1482,-11.8477
0,-13.6959,-11.899,-3.2867,-1.35646,-13.6959,-3.2867
0,-18.6488,-20.9257,-9.03046,-11.8186,-18.6488,-9.03046
0,-30.1792,-32.9246,-11.5853,-14.2801,-30.1792,-11.5853
0,-23.4957,-25.6848,-13.888,-16.2865,-23.4957,-13.888
0,-20.7793,-20.5668,-13.9176,-13.2949,-20.7793,-13.9176
0,-25.1085,-26.1007,-12.8485,-12.0677,-25.1085,-12.8485
0,-24.9477,-25.2453,-6.73533,-6.29964,-24.9477,-6.73533
0,-13.9505,-13.014,-11.58,-11.5736,-13.9505,-11.58
0,-23.1271,-24.1276,-5.15218,-4.97043,-23.1271,-5.15218
0,57.7645,55.3787,-5.35066,-6.67303,57.7645,-5.35066
0,-21.4541,-20.7405,-12.5488,-10.946,-21.4541,-12.5488
0,-28.6978,-27.7498,-13.8639,-14.334,-28.6978,-13.8639
0,-17.9256,-18.1555,-8.88033,-10.6214,-17.9256,-8.88033
0,-22.0824,-21.4838,-10.907,-5.96313,-22.0824,-10.907
0,-15.6573,-14.4314,-11.5108,-9.92822,-15.6573,-11.5108
0,-26.2739,-25.4632,-10.0524,-9.7686,-26.2739,-10.0524
0,-21.5701,-21.3805,-15.1991,-13.9538,-21.5701,-15.1991
0,-18.2461,-19.5521,-9.00617,-6.99628,-18.2461,-9.00617
0,-21.6275,-19.6184,-15.4781,-13.9094,-21.6275,-15.4781
0,-21.2799,-22.8149,-12.2733,-13.2928,-21.2799,-12.2733
0,-16.4619,-18.7935,-4.9599,-5.31345,-16.4619,-4.9599
0,-16.1132,-15.3828,-6.69922,-4.77653,-16.1132,-6.69922
0,-21.519,-23.3482,-18.4483,-15.0317,-21.519,-18.4483
0,-21.583,-20.474,-15.348,-15.0319,-21.583,-15.348
0,-7.93099,-10.5969,-11.1005,-9.50661,-7.93099,-11.1005
0,-31.6457,-28.7988,-21.3338,-18.4899,-31.6457,-21.3338
0,-28.56,-29.5997,-13.5918,-12.1929,-28.56,-13.5918
0,-33.4553,-33.0078,-21.6869,-18.4807,-33.4553,-21.6869
0,-15.5898,-17.3967,-11.9492,-13.8707,-15.5898,-11.9492
0,-16.3799,-18.5744,-15.4728,-17.0249,-16.3799,-15.4728
0,-20.1039,-23.0107,-9.98477,-10.2154,-20.1039,-9.98477
0,-13.0843,-13.7795,-13.2167,-13.6738,-13.0843,-13.2167
0,-23.3211,-24.7057,-13.7004,-14.7463,-23.3211,-13.7004
0,-22.6265,-19.8498,-12.9315,-10.2697,-22.6265,-12.9315
0,-18.8387,-20.3238,-11.7417,-13.7037,-18.8387,-11.7417
0,-19.0954,-19.6385,-11.6414,-11.5943,-19.0954,-11.6414
0,-15.6765,-14.9209,-9.05181,-8.89768,-15.6765,-9.05181
0,-17.2022,-22.0123,-20.4181,-18.0211,-17.2022,-20.4181
0,-15.9197,-11.0033,-9.23923,-2.88544,-15.9197,-9.23923
0,-19.2031,-20.1878,-7.48387,-9.46955,-19.2031,-7.48387
0,-18.5058,-18.4824,-12.1597,-12.6,-18.5058,-12.1597
0,-19.6883,-17.03,-8.09023,-6.03173,-19.6883,-8.09023
0,-21.7899,-23.6853,-11.3497,-12.1564,-21.7899,-11.3497
0,-19.1211,-21.9928,-8.69594,-9.21525,-19.1211,-8.69594
0,-14.0596,-13.752,-5.61428,-4.52107,-14.0596,-5.61428
0,-14.424,-14.3042,-4.76784,-5.11968,-14.424,-4.76784
0,-18.4376,-17.9694,-10.1631,-13.6821,-18.4376,-10.1631
0,-27.8191,-25.1485,-9.65811,-6.66519,-27.8191,-9.65811
0,-19.1319,-20.3879,-1.85863,-2.43934,-19.1319,-1.85863
0,-16.8732,-19.728,-8.45285,-9.47672,-16.8732,-8.45285
0,-25.2628,-24.2439,-9.47495,-8.78573,-25.2628,-9.47495
0,-15.1641,-12.9376,-12.4881,-9.43551,-15.1641,-12.4881
0,-25.0873,-23.5151,-16.7965,-12.6924,-25.0873,-16.7965
0,-16.7751,-17.9856,-9.86069,-10.4643,-16.7751,-9.86069
0,-22.268,-20.3171,-11.3882,-11.18,-22.268,-11.3882
0,-15.1983,-23.4673,-10.061,-6.41796,-15.1983,-10.061
0,-26.7847,-28.2414,-19.6253,-13.1325,-26.7847,-19.6253
0,-18.0163,-18.6767,-10.7358,-12.5093,-18.0163,-10.7358
0,-22.1018,-22.5781,-6.26972,-5.95274,-22.1018,-6.26972
0,-18.0798,-21.0811,-9.67237,-9.79697,-18.0798,-9.67237
0,-21.9489,-15.811,-13.8202,-7.25288,-21.9489,-13.8202
0,-19.9991,-22.8453,-14.3357,-14.1692,-19.9991,-14.3357
0,-23.2116,-23.3341,-10.0516,-10.2166,-23.2116,-10.0516
0,-19.58,-20.6862,-10.3424,-10.9851,-19.58,-10.3424
0,-24.1103,-24.0963,-10.5511,-12.995,-24.1103,-10.5511
0,-21.7223,-22.0961,-7.4017,-7.65433,-21.7223,-7.4017
0,-18.0037,-18.0394,-12.6055,-10.9713,-18.0037,-12.6055
0,-18.518,-12.8247,-12.5379,-6.95471,-18.518,-12.5379
0,-24.367,-24.4707,-12.069,-13.9419,-24.367,-12.069
0,-28.8347,-28.8347,-13.7068,-13.7068,-28.8347,-13.7068
0,-19.5322,-15.1341,-16.5622,-10.2256,-19.5322,-16.5622
0,-23.931,-21.3543,-18.7174,-14.2278,-23.931,-18.7174
0,-17.8925,-15.8601,-4.59587,-7.62826,-17.8925,-4.59587
0,-21.1472,-18.8491,-11.9631,-7.65394,-21.1472,-11.9631
0,-19.8302,-19.3974,-19.0209,-18.9357,-19.8302,-19.0209
0,-18.1186,-18.0171,-8.71365,-10.2382,-18.1186,-8.71365
0,-29.5736,-20.8716,-20.9343,-11.944,-29.5736,-20.9343
0,-18.9165,-19.5656,-12.4874,-11.8646,-18.9165,-12.4874
0,-29.4959,-29.1124,-13.4357,-11.8928,-29.4959,-13.4357
0,-19.8746,-19.3099,-13.8899,-13.579,-19.8746,-13.8899
0,-25.0732,-24.0919,-16.0375,-14.57,-25.0732,-16.0375
0,-16.801,-15.6526,-20.6457,-18.7644,-16.801,-20.6457
0,-23.9017,-23.0456,-13.9334,-14.1856,-23.9017,-13.9334
0,-23.1984,-24.4498,-14.496,-14.9075,-23.1984,-14.496
0,-12.52,-12.6938,-9.06951,-9.16722,-12.52,-9.06951
0,-22.823,-25.38,-19.3593,-20.7943,-22.823,-19.3593
0,-18.1799,-16.0151,-13.4822,-8.97865,-18.1799,-13.4822
0,-16.1334,-13.3466,-10.6268,-7.11534,-16.1334,-10.6268
0,-16.0407,-16.091,-7.87521,-7.8334,-16.0407,-7.87521
0,-29.4054,-32.046,-18.2385,-18.6791,-29.4054,-18.2385
0,-21.7501,-20.5298,-10.1133,-10.1854,-21.7501,-10.1133
0,-15.5783,-11.0552,-6.28515,-3.75242,-15.5783,-6.28515
0,-15.1448,-12.3546,-17.554,-13.267,-15.1448,-17.554
0,-25.9723,-23.3822,-14.34,-12.1128,-25.9723,-14.34
0,-17.0026,-16.8897,-13.4006,-12.5416,-17.0026,-13.4006
0,-29.3162,-30.4352,-3.38955,-3.01054,-29.3162,-3.38955
0,-4.37953,-1.46222,-19.304,-15.1112,-4.37953,-19.304
0,-20.7711,-16.5784,-17.5914,-11.4716,-20.7711,-17.5914
0,-20.0652,-15.8811,-15.591,-11.073,-20.0652,-15.591
0,-22.5999,-20.3904,-17.9741,-14.487,-22.5999,-17.9741
0,-30.0715,-27.8466,-19.9572,-16.8737,-30.0715,-19.9572
0,-29.2201,-27.1111,-17.0667,-16.1686,-29.2201,-17.0667
0,-11.1548,-10.3527,-6.23433,-5.27565,-11.1548,-6.23433
0,-17.7709,-23.0135,-14.3977,-13.5871,-17.7709,-14.3977
0,-15.3414,-16.7975,-12.5321,-11.4941,-15.3414,-12.5321
0,-23.1101,-23.5325,-14.6595,-16.5628,-23.1101,-14.6595
0,-15.0708,-16.9128,-7.04806,-6.39676,-15.0708,-7.04806
0,-20.0005,-24.5771,-4.89139,-8.02952,-20.0005,-4.89139
0,-13.9097,-14.0313,-8.00452,-8.09811,-13.9097,-8.00452
0,-17.5585,-19.135,-12.5516,-13.3055,-17.5585,-12.5516
0,-24.7012,-23.8389,-13.375,-12.9982,-24.7012,-13.375
0,-30.0928,-29.1091,-16.8239,-18.8358,-30.0928,-16.8239
0,-22.9421,-21.6543,-15.7966,-9.99471,-22.9421,-15.7966
0,-26.4422,-25.6335,-11.4306,-10.1296,-26.4422,-11.4306
0,-28.1775,-25.3054,-4.83612,-7.45309,-28.1775,-4.83612
0,-20.7116,-20.6789,-14.1886,-12.5801,-20.7116,-14.1886
0,-18.8252,-17.7153,-11.697,-11.2493,-18.8252,-11.697
0,-25.9534,-28.4541,-10.4453,-7.84634,-25.9534,-10.4453
0,-21.1251,-18.3306,-8.96938,-6.1602,-21.1251,-8.96938
0,-17.7703,-18.0999,-8.63783,-7.70142,-17.7703,-8.63783
0,-23.2807,-27.956,-9.86066,-11.2639,-23.2807,-9.86066
0,-18.1339,-18.5774,-16.8316,-15.1922,-18.1339,-16.8316
0,-26.1286,-23.0798,-9.4052,-5.83603,-26.1286,-9.4052
0,-21.0428,-21.7366,-10.2969,-12.2244,-21.0428,-10.2969
0,-20.3839,-18.0885,-17.6751,-14.687,-20.3839,-17.6751
0,-19.4462,-17.4422,-15.2091,-13.4451,-19.4462,-15.2091
0,-19.6581,-17.9954,-12.2939,-10.2764,-19.6581,-12.2939
0,-17.3491,-16.6346,-6.65151,-3.7138,-17.3491,-6.65151
0,-22.4812,-23.5875,-17.6301,-14.0639,-22.4812,-17.6301
0,-18.2666,-21.7653,-4.62943,-8.30576,-18.2666,-4.62943
0,-19.4062,-18.0023,-8.93153,-7.63864,-19.4062,-8.93153
0,-20.9707,-20.7365,-6.11581,-5.23207,-20.9707,-6.11581
0,-13.7295,-13.574,-13.7314,-13.6877,-13.7295,-13.7314
0,-19.9102,-17.9279,-13.6406,-13.6906,-19.9102,-13.6406
0,-15.4646,-16.4745,-16.1924,-15.9975,-15.4646,-16.1924
0,-8.17761,-8.14753,-11.3363,-11.2576,-8.17761,-11.3363
0,-24.1338,-22.245,-9.84847,-9.90203,-24.1338,-9.84847
0,-20.3827,-16.4987,-14.0824,-10.3014,-20.3827,-14.0824
0,-25.9602,-26.2944,-10.4882,-14.1178,-25.9602,-10.4882
0,-19.6172,-18.0245,-17.545,-15.8167,-19.6172,-17.545
0,-15.0361,-16.0157,-9.83016,-11.1045,-15.0361,-9.83016
0,-0.345686,-5.31666,-9.11774,-9.19683,-0.345686,-9.11774
0,-20.183,-20.4982,-12.3309,-12.2265,-20.183,-12.3309
0,-19.8912,-23.334,-4.64425,-3.32733,-19.8912,-4.64425
0,-20.4897,-20.0595,-11.8768,-10.1145,-20.4897,-11.8768
0,-8.00954,-11.9165,-9.6416,-8.85218,-8.00954,-9.6416
0,-13.623,-13.5918,-15.6557,-17.6103,-13.623,-15.6557
0,-27.5946,-23.2575,-16.6525,-14.2027,-27.5946,-16.6525
0,-25.339,-16.3462,-11.2108,-2.15068,-25.339,-11.2108
0,-21.2579,-22.0579,-10.0726,-11.9724,-21.2579,-10.0726
0,-5.88189,-4.41148,-23.9003,-23.8937,-5.88189,-23.9003
0,-20.3045,-19.9548,-9.51086,-14.7561,-20.3045,-9.51086
0,-15.1049,-15.1049,-8.49152,-8.49152,-15.1049,-8.49152
0,-19.3384,-17.5934,-13.9312,-12.3363,-19.3384,-13.9312
0,-16.4222,-17.3488,-12.2241,-9.91751,-16.4222,-12.2241
0,-22.1578,-20.6377,-10.7462,-8.23471,-22.1578,-10.7462
0,-21.04,-18.6777,-9.87428,-4.78686,-21.04,-9.87428
0,-18.5022,-16.6063,-16.2143,-13.6108,-18.5022,-16.2143
0,-23.7868,-22.0983,-11.3385,-8.86851,-23.7868,-11.3385
0,-17.0182,-13.5895,-6.00111,-1.53306,-17.0182,-6.00111
0,-20.9436,-20.9794,-12.4347,-13.0883,-20.9436,-12.4347
0,-18.0289,-18.6164,-12.5526,-12.9397,-18.0289,-12.5526
0,-21.7569,-19.8105,-10.6898,-7.22193,-21.7569,-10.6898
0,-7.29894,-13.7365,-8.93685,-4.6236,-7.29894,-8.93685
0,-23.154,-19.7049,-13.2788,-9.98132,-23.154,-13.2788
0,-11.3251,-22.0938,-9.48725,-12.1181,-11.3251,-9.48725
0,-11.9677,-12.7283,-7.71885,-6.75914,-11.9677,-7.71885
0,-15.75,-14.2414,-13.3037,-9.78661,-15.75,-13.3037
0,-20.2687,-20.4541,-5.82437,-5.7397,-20.2687,-5.82437
0,-1.86108,-3.69725,-7.76958,-8.40173,-1.86108,-7.76958
0,-20.3199,-21.0603,-4.59836,-7.14752,-20.3199,-4.59836
0,-23.1997,-22.2052,-12.7884,-12.0564,-23.1997,-12.7884
0,-19.7029,-16.5327,-14.8892,-10.7104,-19.7029,-14.8892
0,-27.9455,-26.548,-12.2968,-9.4684,-27.9455,-12.2968
0,-19.4642,-15.3712,-10.2754,-8.97909,-19.4642,-10.2754
0,-32.7246,-24.8853,-18.9231,-12.5317,-32.7246,-18.9231
0,-18.1336,-15.1528,-9.23954,-7.09807,-18.1336,-9.23954
0,-8.07084,-9.12239,-9.65999,-12.2856,-8.07084,-9.65999
0,-15.8368,-15.3789,-10.9024,-8.41056,-15.8368,-10.9024
0,-11.4236,-12.6683,-9.41027,-7.17704,-11.4236,-9.41027
0,-17.2091,-20.2168,2.76388,-0.256711,-17.2091,2.76388
0,-17.8379,-12.9816,-19.9101,-11.7694,-17.8379,-19.9101
0,-19.6278,-24.6893,-14.2642,-15.3467,-19.6278,-14.2642
0,-6.16512,-11.4345,-13.7711,-12.7525,-6.16512,-13.7711
0,-19.7064,-18.8564,-15.0342,-12.8141,-19.7064,-15.0342
0,-19.6597,-15.7532,-7.82216,-4.86633,-19.6597,-7.82216
0,-21.8171,-23.2614,-8.45566,-6.14319,-21.8171,-8.45566
0,-12.4173,-13.0202,-12.4192,-9.26836,-12.4173,-12.4192
0,-29.6617,-27.5084,-10.5459,-10.4747,-29.6617,-10.5459
0,-21.6168,-16.9317,-14.6205,-5.94754,-21.6168,-14.6205
0,-23.0812,-26.9514,-8.863,-6.15496,-23.0812,-8.863
0,-25.7585,-22.6967,-7.9024,-8.65199,-25.7585,-7.9024
0,-7.34966,-8.29658,-2.11339,-3.82197,-7.34966,-2.11339
0,-16.0178,-19.7826,-10.8792,-12.9294,-16.0178,-10.8792
0,-24.8378,-23.551,-11.6783,-8.78209,-24.8378,-11.6783
0,-21.8959,-22.5367,-11.0022,-13.6114,-21.8959,-11.0022
0,-22.8901,-25.2034,-11.2889,-12.2215,-22.8901,-11.2889
0,-29.2838,-25.7607,-12.3496,-10.6143,-29.2838,-12.3496
0,-19.7547,-21.6138,-7.52135,-9.26674,-19.7547,-7.52135
0,-28.9476,-23.054,-19.5485,-12.5041,-28.9476,-19.5485
0,-17.6717,-15.4245,-5.74963,-5.41227,-17.6717,-5.74963
0,-19.1485,-23.5123,-6.68145,-5.14765,-19.1485,-6.68145
0,-21.9579,-23.5967,-12.4546,-12.5916,-21.9579,-12.4546
0,-7.26395,-7.00894,-8.15585,-6.24306,-7.26395,-8.15585
0,-9.87648,-11.7156,-11.7464,-12.7847,-9.87648,-11.7464
0,-22.0618,-22.5326,-11.7234,-12.3173,-22.0618,-11.7234
0,-28.7183,-22.8471,-10.5803,-3.82691,-28.7183,-10.5803
0,-19.433,-17.4932,-10.1355,-7.3089,-19.433,-10.1355
0,-16.1553,-17.3825,-5.78964,-5.57421,-16.1553,-5.78964
0,-27.7351,-27.3164,-7.84742,-8.48098,-27.7351,-7.84742
0,-14.4526,-14.8655,-7.42675,-9.95787,-14.4526,-7.42675
0,-6.69245,-3.21632,-9.97113,-4.347,-6.69245,-9.97113
0,-19.367,-18.9379,-8.23843,-6.3168,-19.367,-8.23843
0,-10.9475,-10.6791,-10.7135,-10.9523,-10.9475,-10.7135
0,-21.9409,-22.9995,-2.81717,-1.50969,-21.9409,-2.81717
0,-29.1387,-28.4504,-14.0679,-13.4095,-29.1387,-14.0679
0,-15.879,-18.3775,-5.52142,-7.14331,-15.879,-5.52142
0,-22.7843,-17.808,-15.2666,-10.2872,-22.7843,-15.2666
0,-11.4282,-11.4282,-5.96982,-5.96982,-11.4282,-5.96982
0,-8.73236,-18.5706,-12.0066,-11.0546,-8.73236,-12.0066
0,-6.93207,-12.6448,-6.02467,-9.3286,-6.93207,-6.02467
0,-24.3435,-23.55,-14.4707,-12.7455,-24.3435,-14.4707
0,-23.0077,-21.1946,-2.55103,-1.36499,-23.0077,-2.55103
0,-14.7725,-21.1208,-1.88848,-0.0657978,-14.7725,-1.88848
0,-13.3578,-12.0446,-10.2292,-8.98375,-13.3578,-10.2292
0,-15.6745,-10.5522,-7.91674,-3.29037,-15.6745,-7.91674
0,-32.7485,-32.3382,-22.1327,-20.2303,-32.7485,-22.1327
0,-22.0968,-20.7783,-8.10282,-4.93181,-22.0968,-8.10282
0,-23.1847,-23.2811,-11.863,-12.6575,-23.1847,-11.863
0,-25.7991,-26.1562,-13.9092,-14.5415,-25.7991,-13.9092
0,-23.4528,-24.4335,-8.43561,-9.10298,-23.4528,-8.43561
0,-24.5219,-26.4295,-9.8327,-11.1588,-24.5219,-9.8327
0,-14.7165,-14.6729,-12.9286,-13.4017,-14.7165,-12.9286
0,-27.2267,-26.965,-12.0208,-12.5908,-27.2267,-12.0208
0,-29.665,-28.3356,-18.2736,-16.4881,-29.665,-18.2736
0,-24.7372,-21.1958,-16.2838,-11.7634,-24.7372,-16.2838
0,-19.4043,-20.3944,-9.26458,-8.13519,-19.4043,-9.26458
0,-22.0065,-21.4732,-16.4302,-13.1751,-22.0065,-16.4302
0,-19.4649,-20.0669,-11.6056,-11.6532,-19.4649,-11.6056
0,-23.5233,-24.0889,-11.6637,-11.5096,-23.5233,-11.6637
0,-20.6805,-24.7202,-13.1083,-14.7037,-20.6805,-13.1083
0,-20.3165,-21.3353,-16.7731,-16.7338,-20.3165,-16.7731
